裝設金融機構代號,裝設金融機構名稱,裝設地點,裝設縣市,裝設地址
812,台新國際商業銀行,"全家-員林金萬年",彰化縣,"彰化縣員林市萬年巷51之10號"
812,台新國際商業銀行,"全家-員林新育英",彰化縣,"彰化縣員林市育英路106號"
812,台新國際商業銀行,"全家-員林新員農",彰化縣,"彰化縣員林市員水路二段320號"
812,台新國際商業銀行,"全家-員林僑信",彰化縣,"彰化縣員林市中山路二段281號"
812,台新國際商業銀行,"全家-員林黎明",彰化縣,"彰化縣員林市員大路一段75號"
812,台新國際商業銀行,"全家-埔心署醫",彰化縣,"彰化縣埔心鄉中興路35號"
812,台新國際商業銀行,"全家-埤頭大豐",彰化縣,"彰化縣埤頭鄉斗苑東路2之5號"
812,台新國際商業銀行,"全家-鹿港天后",彰化縣,"彰化縣鹿港鎮後寮巷92號"
812,台新國際商業銀行,"全家-鹿港車站",彰化縣,"彰化縣鹿港鎮民權路202號"
812,台新國際商業銀行,"全家-鹿港受益",彰化縣,"彰化縣鹿港鎮鹿東路150號"
812,台新國際商業銀行,"全家-鹿港金寶",彰化縣,"彰化縣鹿港鎮鹿和路四段10號"
812,台新國際商業銀行,"全家-鹿港祥園",彰化縣,"彰化縣鹿港鎮海浴路208-1號"
812,台新國際商業銀行,"全家-鹿港鹿鼎",彰化縣,"彰化縣鹿港鎮鹿草路四段409號"
812,台新國際商業銀行,"全家-溪州明道",彰化縣,"彰化縣溪州鄉中央路三段225-6號"
812,台新國際商業銀行,"全家-溪湖大竹",彰化縣,"彰化縣溪湖鎮西環路243號"
812,台新國際商業銀行,"全家-溪湖雙溪",彰化縣,"彰化縣溪湖鎮彰水路二段745號"
812,台新國際商業銀行,"全家-彰化八卦山",彰化縣,"彰化縣彰化市公園路一段46號"
812,台新國際商業銀行,"全家-彰化大村",彰化縣,"彰化縣大村鄉中山路二段313號"
812,台新國際商業銀行,"全家-彰化大通",彰化縣,"彰化縣彰化市中山路一段117之3號"
812,台新國際商業銀行,"全家-彰化再興",彰化縣,"彰化縣彰化市南郭路一段191巷16號2樓"
812,台新國際商業銀行,"全家-彰化自強",彰化縣,"彰化縣彰化市自強南路61號"
812,台新國際商業銀行,"全家-彰化金平",彰化縣,"彰化縣彰化市崙平北路108號"
812,台新國際商業銀行,"全家-彰化金師",彰化縣,"彰化縣彰化市進德路27號"
812,台新國際商業銀行,"全家-彰化建台",彰化縣,"彰化縣彰化市中興路103-8號"
812,台新國際商業銀行,"全家-彰化順風",彰化縣,"彰化縣彰化市實踐路48號"
812,台新國際商業銀行,"全家-彰化新三民",彰化縣,"彰化縣彰化市三民路270號"
812,台新國際商業銀行,"全家-彰化新再旺",彰化縣,"彰化縣彰化市民族路439號"
812,台新國際商業銀行,"全家-彰化新珍埔",彰化縣,"彰化縣彰化市大埔路412號"
812,台新國際商業銀行,"全家-彰化新彰基",彰化縣,"彰化縣彰化市博愛街101號"
812,台新國際商業銀行,"全家-彰化溪湖",彰化縣,"彰化縣溪湖鎮大溪路二段404號"
812,台新國際商業銀行,"全家-彰化彰南",彰化縣,"彰化縣彰化市彰南路三段304號"
812,台新國際商業銀行,"全家-彰化漢銘",彰化縣,"彰化縣彰化市中山路一段366號"
812,台新國際商業銀行,"全家-彰化線西",彰化縣,"彰化縣線西鄉中央路二段418號"
812,台新國際商業銀行,"全家-彰化線東",彰化縣,"彰化縣彰化市線東路一段567號"
812,台新國際商業銀行,"全家-福興福利",彰化縣,"彰化縣福興鄉彰水路50號"
812,台新國際商業銀行,"全家-福興福鹿",彰化縣,"彰化縣福興鄉復興路120號"
812,台新國際商業銀行,"行內-員林分行",彰化縣,"彰化縣員林市育英路28號"
812,台新國際商業銀行,"行內-彰化分行",彰化縣,"彰化縣彰化市中正路一段273號"
812,台新國際商業銀行,"行外-統一速達和美衛星所",彰化縣,"彰化縣和美鎮彰新路四段751號(不對外)"
812,台新國際商業銀行,"行外-統一速達南彰衛星所",彰化縣,"彰化縣彰化市永芳路262-10號(不對外)"
812,台新國際商業銀行,"行外-統一速達彰化營業所",彰化縣,"彰化縣彰化市中山路三段209號(不對外)"
812,台新國際商業銀行,"全家-仁愛賽德克",南投縣,"南投縣仁愛鄉中正路87-1號"
812,台新國際商業銀行,"全家-名間松柏",南投縣,"南投縣名間鄉名松路二段167號"
812,台新國際商業銀行,"全家-名間金交流",南投縣,"南投縣名間鄉彰南路243號"
812,台新國際商業銀行,"全家-竹山夯蕃薯",南投縣,"南投縣竹山鎮集山路三段129號"
812,台新國際商業銀行,"全家-竹山延和",南投縣,"南投縣竹山鎮集山路三段542號"
812,台新國際商業銀行,"全家-竹山金竹",南投縣,"南投縣竹山鎮竹山路1之6之2號"
812,台新國際商業銀行,"全家-竹山前山",南投縣,"南投縣竹山鎮大明路461號"
812,台新國際商業銀行,"全家-南投中寮",南投縣,"南投縣中寮鄉永安街98號"
812,台新國際商業銀行,"全家-南投仁和",南投縣,"南投縣南投市彰南路三段53號"
812,台新國際商業銀行,"全家-南投永順",南投縣,"南投縣南投市彰南路二段360號"
812,台新國際商業銀行,"全家-南投光明",南投縣,"南投縣南投市中興路227號"
812,台新國際商業銀行,"全家-南投車站",南投縣,"南投縣南投市復興路121號"
812,台新國際商業銀行,"全家-南投金袋",南投縣,"南投縣南投市育樂路99號"
812,台新國際商業銀行,"全家-南投南崗",南投縣,"南投縣南投市南崗二路403號"
812,台新國際商業銀行,"全家-南投康金",南投縣,"南投縣南投市復興路342號"
812,台新國際商業銀行,"全家-南投新村",南投縣,"南投縣南投市中正路330-6號"
812,台新國際商業銀行,"全家-埔里九龍",南投縣,"南投縣埔里鎮隆生路71號"
812,台新國際商業銀行,"全家-埔里牛埔",南投縣,"南投縣埔里鎮西安路二段90號"
812,台新國際商業銀行,"全家-埔里安德",南投縣,"南投縣埔里鎮八德路38號"
812,台新國際商業銀行,"全家-埔里東榮",南投縣,"南投縣埔里鎮中正路376號"
812,台新國際商業銀行,"全家-埔里枇杷",南投縣,"南投縣埔里鎮中華路1-1號"
812,台新國際商業銀行,"全家-埔里金牛",南投縣,"南投縣埔里鎮桃米路23號之7"
812,台新國際商業銀行,"全家-埔里金車",南投縣,"南投縣埔里鎮中正路534號"
812,台新國際商業銀行,"全家-埔里埔大",南投縣,"南投縣埔里鎮民生路146號"
812,台新國際商業銀行,"全家-埔里埔榮",南投縣,"南投縣埔里鎮中山路一段237之7號"
812,台新國際商業銀行,"全家-埔里泰安",南投縣,"南投縣埔里鎮中華路170號"
812,台新國際商業銀行,"全家-埔里愛埔",南投縣,"南投縣埔里鎮中山路四段87號"
812,台新國際商業銀行,"全家-埔里新東興",南投縣,"南投縣埔里鎮中正路204號"
812,台新國際商業銀行,"全家-埔里籃城",南投縣,"南投縣埔里鎮中正路981號"
812,台新國際商業銀行,"全家-草屯中正",南投縣,"南投縣草屯鎮中正路836號"
812,台新國際商業銀行,"全家-草屯太平",南投縣,"南投縣草屯鎮太平路一段498號"
812,台新國際商業銀行,"全家-草屯同安",南投縣,"南投縣草屯鎮中山街247號"
812,台新國際商業銀行,"全家-草屯東寶",南投縣,"南投縣草屯鎮虎山路766號"
812,台新國際商業銀行,"全家-草屯金安",南投縣,"南投縣草屯鎮御富路218號"
812,台新國際商業銀行,"全家-草屯金安全",南投縣,"南投縣草屯鎮中和路100號"
812,台新國際商業銀行,"全家-草屯敦和",南投縣,"南投縣草屯鎮仁愛街89號"
812,台新國際商業銀行,"全家-草屯雙冬",南投縣,"南投縣草屯鎮中正路43-43號"
812,台新國際商業銀行,"全家-國姓水長流",南投縣,"南投縣國姓鄉大長路577-17號"
812,台新國際商業銀行,"全家-魚池水沙連",南投縣,"南投縣魚池鄉魚池街322號"
812,台新國際商業銀行,"全家-魚池伊達邵",南投縣,"南投縣魚池鄉義勇街55號"
812,台新國際商業銀行,"全家-鹿谷溪頭",南投縣,"南投縣鹿谷鄉興產路2-3號"
812,台新國際商業銀行,"全家-鹿谷農會",南投縣,"南投縣鹿谷鄉中正路二段77號"
812,台新國際商業銀行,"行外-涵碧樓(非24H)",南投縣,"南投縣魚池鄉中興路142號(不對外)"
812,台新國際商業銀行,"行外-統一速達水里衛星所",南投縣,"南投縣水里鄉永豐村堤防路95號(不對外)"
812,台新國際商業銀行,"行外-統一速達竹山衛星所",南投縣,"南投縣竹山鎮集山路三段369號(不對外)"
812,台新國際商業銀行,"行外-統一速達南投營業所",南投縣,"南投縣南投市芳美路25號(不對外)"
812,台新國際商業銀行,"行外-統一速達埔里營業所",南投縣,"南投縣埔里鎮中正路966號B棟(不對外)"
812,台新國際商業銀行,"行外-統一速達草屯衛星所",南投縣,"南投縣草屯鎮新豐路28號(不對外)"
812,台新國際商業銀行,"全家-嘉義上新",嘉義市,"嘉義市上海路322號"
812,台新國際商業銀行,"全家-嘉義日新",嘉義市,"嘉義市彌陀路238巷69號"
812,台新國際商業銀行,"全家-嘉義北園",嘉義市,"嘉義市北社尾路31號"
812,台新國際商業銀行,"全家-嘉義台林",嘉義市,"嘉義市台林街260號"
812,台新國際商業銀行,"全家-嘉義玉山",嘉義市,"嘉義市世賢路二段468號"
812,台新國際商業銀行,"全家-嘉義光路",嘉義市,"嘉義市民生南路528號"
812,台新國際商業銀行,"全家-嘉義向榮",嘉義市,"嘉義市國華街519號"
812,台新國際商業銀行,"全家-嘉義自強",嘉義市,"嘉義市自強街86號"
812,台新國際商業銀行,"全家-嘉義東雅",嘉義市,"嘉義市文雅街41號"
812,台新國際商業銀行,"全家-嘉義芳草",嘉義市,"嘉義市立仁路8號"
812,台新國際商業銀行,"全家-嘉義保安",嘉義市,"嘉義市保安二路159號"
812,台新國際商業銀行,"全家-嘉義保健",嘉義市,"嘉義市保健街149號"
812,台新國際商業銀行,"全家-嘉義南京",嘉義市,"嘉義市南京路423號"
812,台新國際商業銀行,"全家-嘉義祥鳳",嘉義市,"嘉義市吳鳳北路112號"
812,台新國際商業銀行,"全家-嘉義博東",嘉義市,"嘉義市博東路183號"
812,台新國際商業銀行,"全家-嘉義湖瑞",嘉義市,"嘉義市民生南路589號"
812,台新國際商業銀行,"全家-嘉義新榮",嘉義市,"嘉義市新榮路337號"
812,台新國際商業銀行,"全家-嘉義新億高",嘉義市,"嘉義市仁愛路212號"
812,台新國際商業銀行,"全家-嘉義聖馬",嘉義市,"嘉義市大雅路二段565號"
812,台新國際商業銀行,"全家-嘉義漢口",嘉義市,"嘉義市南京路392號"
812,台新國際商業銀行,"全家-嘉義德慶",嘉義市,"嘉義市中興路319-3號"
812,台新國際商業銀行,"全家-嘉義興雅",嘉義市,"嘉義市興雅路72號"
812,台新國際商業銀行,"全家-嘉義興達",嘉義市,"嘉義市興達路318號"
812,台新國際商業銀行,"全家-嘉義鑫愛",嘉義市,"嘉義市仁愛路508號"
812,台新國際商業銀行,"行內-嘉義分行",嘉義市,"嘉義市垂楊路620號"
812,台新國際商業銀行,"行外-三越嘉義1F",嘉義市,"嘉義市垂楊路726號"
812,台新國際商業銀行,"行外-大潤發嘉義(非24H)",嘉義市,"嘉義市博愛路二段281號B1"
812,台新國際商業銀行,"全家-大林大埔美",嘉義縣,"嘉義縣大林鎮互助社區15號"
812,台新國際商業銀行,"全家-中埔中華",嘉義縣,"嘉義縣中埔鄉中華路678號"
812,台新國際商業銀行,"全家-中埔明珠",嘉義縣,"嘉義縣中埔鄉檨仔林23-1號"
812,台新國際商業銀行,"全家-六腳蒜頭",嘉義縣,"嘉義縣六腳鄉蒜頭125號"
812,台新國際商業銀行,"全家-太保麻魚",嘉義縣,"嘉義縣太保市中山路二段185號"
812,台新國際商業銀行,"全家-太保嘉新",嘉義縣,"嘉義縣太保市中山路一段806號"
812,台新國際商業銀行,"全家-太保縣府",嘉義縣,"嘉義縣太保市祥和三路東段212號"
812,台新國際商業銀行,"全家-水上福德",嘉義縣,"嘉義縣水上鄉中正路161號"
812,台新國際商業銀行,"全家-水上鎮安",嘉義縣,"嘉義縣水上鄉崎子頭31之2號"
812,台新國際商業銀行,"全家-布袋上海",嘉義縣,"嘉義縣布袋鎮上海路211號"
812,台新國際商業銀行,"全家-布袋港村",嘉義縣,"嘉義縣布袋鎮龍江路1號"
812,台新國際商業銀行,"全家-民雄正大",嘉義縣,"嘉義縣民雄鄉正大路一段919號"
812,台新國際商業銀行,"全家-民雄神農",嘉義縣,"嘉義縣民雄鄉公園路370號"
812,台新國際商業銀行,"全家-民雄埤角",嘉義縣,"嘉義縣民雄鄉埤角106號"
812,台新國際商業銀行,"全家-民雄新金興",嘉義縣,"嘉義縣民雄鄉忠義街85號"
812,台新國際商業銀行,"全家-民雄福樂",嘉義縣,"嘉義縣民雄鄉埤角路2之92號"
812,台新國際商業銀行,"全家-民雄興平",嘉義縣,"嘉義縣民雄鄉昇平路42號"
812,台新國際商業銀行,"全家-民雄雙福",嘉義縣,"嘉義縣民雄鄉建國路二段80號"
812,台新國際商業銀行,"全家-朴子四海",嘉義縣,"嘉義縣朴子市應菜埔29號"
812,台新國際商業銀行,"全家-朴子南通",嘉義縣,"嘉義縣朴子市南通路三段767號"
812,台新國際商業銀行,"全家-朴子嘉庚(醫)",嘉義縣,"嘉義縣朴子市嘉朴路西段6號"
812,台新國際商業銀行,"全家-竹崎中山",嘉義縣,"嘉義縣竹崎鄉中山路282號"
812,台新國際商業銀行,"全家-新港中洋",嘉義縣,"嘉義縣新港鄉三間厝179號"
812,台新國際商業銀行,"全家-新港天后",嘉義縣,"嘉義縣新港鄉中山路35號"
812,台新國際商業銀行,"行外-統一速達布袋衛星所",嘉義縣,"嘉義縣布袋鎮江山里10鄰崩山92-1號(不對外)"
812,台新國際商業銀行,"行外-統一速達民雄衛星所",嘉義縣,"嘉義縣民雄鄉北斗村15鄰新庄子75號(不對外)"
812,台新國際商業銀行,"行外-統一速達朴子營業所",嘉義縣,"嘉義縣六腳鄉正義村15鄰下雙溪161-2號(不對外)"
812,台新國際商業銀行,"全家-二崙永定",雲林縣,"雲林縣二崙鄉永定路407號"
812,台新國際商業銀行,"全家-土庫建國",雲林縣,"雲林縣土庫鎮建國路137號"
812,台新國際商業銀行,"全家-大埤南和",雲林縣,"雲林縣大埤鄉中正路19號"
812,台新國際商業銀行,"全家-斗六上海",雲林縣,"雲林縣斗六市上海路176號"
812,台新國際商業銀行,"全家-斗六四維",雲林縣,"雲林縣斗六市四維路132號"
812,台新國際商業銀行,"全家-斗六竹圍",雲林縣,"雲林縣斗六市竹圍路51號"
812,台新國際商業銀行,"全家-斗六明德",雲林縣,"雲林縣斗六市明德路103號"
812,台新國際商業銀行,"全家-斗六保明",雲林縣,"雲林縣斗六市保長路51之1號"
812,台新國際商業銀行,"全家-斗六重光",雲林縣,"雲林縣斗六市南聖路78巷47號"
812,台新國際商業銀行,"全家-斗六莊敬",雲林縣,"雲林縣斗六市成功路280號"
812,台新國際商業銀行,"全家-斗六新中興",雲林縣,"雲林縣斗六市中興路30號"
812,台新國際商業銀行,"全家-斗六榮大",雲林縣,"雲林縣斗六市大學路一段402號"
812,台新國際商業銀行,"全家-斗六龍潭",雲林縣,"雲林縣斗六市龍潭北路2號"
812,台新國際商業銀行,"全家-斗六鎮北",雲林縣,"雲林縣斗六市鎮北路152號"
812,台新國際商業銀行,"全家-斗南大業",雲林縣,"雲林縣斗南鎮大業路243號"
812,台新國際商業銀行,"全家-斗南西岐",雲林縣,"雲林縣斗南鎮中山路151-16號"
812,台新國際商業銀行,"全家-斗南林子",雲林縣,"雲林縣斗南鎮林子201號"
812,台新國際商業銀行,"全家-斗南新陽光",雲林縣,"雲林縣斗南鎮大成路62號"
812,台新國際商業銀行,"全家-北港文仁",雲林縣,"雲林縣北港鎮大同路554-1號"
812,台新國際商業銀行,"全家-北港財神",雲林縣,"雲林縣北港鎮文仁路143號"
812,台新國際商業銀行,"全家-北港華勝",雲林縣,"雲林縣北港鎮華勝路416號"
812,台新國際商業銀行,"全家-北港豐順",雲林縣,"雲林縣北港鎮公園路73號"
812,台新國際商業銀行,"全家-古坑永光",雲林縣,"雲林縣古坑鄉光昌路15巷5號"
812,台新國際商業銀行,"全家-西螺廣福",雲林縣,"雲林縣西螺鎮光復西路2號"
812,台新國際商業銀行,"全家-東勢安康",雲林縣,"雲林縣東勢鄉康安路6號"
812,台新國際商業銀行,"全家-林內采虹",雲林縣,"雲林縣林內鄉中正路30號"
812,台新國際商業銀行,"全家-虎尾工專",雲林縣,"雲林縣虎尾鎮立德路2號"
812,台新國際商業銀行,"全家-虎尾立人",雲林縣,"雲林縣虎尾鎮復興路177號"
812,台新國際商業銀行,"全家-虎尾虎威",雲林縣,"雲林縣虎尾鎮八德街88號"
812,台新國際商業銀行,"全家-虎尾新興",雲林縣,"雲林縣虎尾鎮民權路13號"
812,台新國際商業銀行,"全家-虎尾霹靂",雲林縣,"雲林縣虎尾鎮中興路83號"
812,台新國際商業銀行,"全家-崙背永昌",雲林縣,"雲林縣崙背鄉南光路1-10號"
812,台新國際商業銀行,"全家-麥寮新工",雲林縣,"雲林縣麥寮鄉仁德西路二段543號"
812,台新國際商業銀行,"全家-麥寮新和順",雲林縣,"雲林縣麥寮鄉光復路34號"
812,台新國際商業銀行,"全家-麥寮新泰順",雲林縣,"雲林縣麥寮鄉中興路76-3號"
812,台新國際商業銀行,"全家-麥寮德順",雲林縣,"雲林縣麥寮鄉施厝230號"
812,台新國際商業銀行,"全家-麥寮橋頭",雲林縣,"雲林縣麥寮鄉橋頭327號"
812,台新國際商業銀行,"全家-雲林元長",雲林縣,"雲林縣元長鄉中山路115號"
812,台新國際商業銀行,"全家-雲林水林",雲林縣,"雲林縣水林鄉新興南路4號"
812,台新國際商業銀行,"全家-雲林崙豐",雲林縣,"雲林縣台西鄉崙豐路108號"
812,台新國際商業銀行,"全家-褒忠聚寶",雲林縣,"雲林縣褒忠鄉中正路131號"
812,台新國際商業銀行,"行外-統一速達斗六營業所",雲林縣,"雲林縣斗六市雲林路二段580號(不對外)"
812,台新國際商業銀行,"行外-統一速達虎尾衛星所",雲林縣,"雲林縣虎尾鎮平和里平和24號之30(不對外)"
812,台新國際商業銀行,"行外-統一速達莿桐衛星所",雲林縣,"雲林縣莿桐鄉甘厝村甘厝路83號之33(不對外)"
812,台新國際商業銀行,"全家-下營中山",台南市,"台南市下營區中山路二段32號"
812,台新國際商業銀行,"全家-仁德二仁",台南市,"台南市仁德區中正西路21號"
812,台新國際商業銀行,"全家-仁德仁紡",台南市,"台南市仁德區中正路二段805號"
812,台新國際商業銀行,"全家-仁德仁義",台南市,"台南市仁德區中山路426號"
812,台新國際商業銀行,"全家-仁德新德",台南市,"台南市仁德區德善路279-3號"
812,台新國際商業銀行,"全家-仁德鼎安",台南市,"台南市仁德區德安路1-1號"
812,台新國際商業銀行,"全家-仁德德洋",台南市,"台南市仁德區德洋路248之1號"
812,台新國際商業銀行,"全家-六甲新民",台南市,"台南市六甲區中正路394號"
812,台新國際商業銀行,"全家-台南土城",台南市,"台南市安南區城西街一段64號"
812,台新國際商業銀行,"全家-台南大安",台南市,"台南市安南區大安街140號"
812,台新國際商業銀行,"全家-台南大學",台南市,"台南市中西區五妃街190號"
812,台新國際商業銀行,"全家-台南大興",台南市,"台南市北區大興街398號"
812,台新國際商業銀行,"全家-台南大豐",台南市,"台南市北區中華北路一段80號"
812,台新國際商業銀行,"全家-台南中山",台南市,"台南市中西區中山路139號"
812,台新國際商業銀行,"全家-台南五妃",台南市,"台南市中西區五妃街270號"
812,台新國際商業銀行,"全家-台南仁東",台南市,"台南市東區仁東街32號"
812,台新國際商業銀行,"全家-台南公園",台南市,"台南市北區公園北路131號"
812,台新國際商業銀行,"全家-台南文平",台南市,"台南市安平區文平路405號"
812,台新國際商業銀行,"全家-台南水萍塭",台南市,"台南市南區金華路二段384號"
812,台新國際商業銀行,"全家-台南北成",台南市,"台南市北區北成路39號"
812,台新國際商業銀行,"全家-台南永寧",台南市,"台南市南區灣裡路278號"
812,台新國際商業銀行,"全家-台南安中",台南市,"台南市安南區安中路一段699巷1號"
812,台新國際商業銀行,"全家-台南安南",台南市,"台南市安南區海佃路一段160號"
812,台新國際商業銀行,"全家-台南安順",台南市,"台南市安南區安和路二段166號"
812,台新國際商業銀行,"全家-台南安慶",台南市,"台南市安南區大安街728號"
812,台新國際商業銀行,"全家-台南育德",台南市,"台南市北區育德路433號"
812,台新國際商業銀行,"全家-台南赤崁",台南市,"台南市中西區民族路二段257號"
812,台新國際商業銀行,"全家-台南和善",台南市,"台南市中西區和善街69號"
812,台新國際商業銀行,"全家-台南和緯",台南市,"台南市北區和緯路三段333號"
812,台新國際商業銀行,"全家-台南忠成",台南市,"台南市北區成功路118號"
812,台新國際商業銀行,"全家-台南忠義",台南市,"台南市中西區忠義路一段56號"
812,台新國際商業銀行,"全家-台南承天",台南市,"台南市安平區慶平路573號"
812,台新國際商業銀行,"全家-台南東平",台南市,"台南市東區光明街217號"
812,台新國際商業銀行,"全家-台南東成",台南市,"台南市東區東成街185巷99號"
812,台新國際商業銀行,"全家-台南東德",台南市,"台南市東區崇德路128號"
812,台新國際商業銀行,"全家-台南林森",台南市,"台南市東區林森路二段188號"
812,台新國際商業銀行,"全家-台南河美",台南市,"台南市安平區安平路428號"
812,台新國際商業銀行,"全家-台南金華",台南市,"台南市南區新孝路72號"
812,台新國際商業銀行,"全家-台南長安",台南市,"台南市安南區長和路二段12巷275號"
812,台新國際商業銀行,"全家-台南長成",台南市,"台南市北區成功路212號"
812,台新國際商業銀行,"全家-台南長溪",台南市,"台南市安南區長溪路三段376號"
812,台新國際商業銀行,"全家-台南南園",台南市,"台南市北區南園街102號"
812,台新國際商業銀行,"全家-台南建平",台南市,"台南市安平區健康路三段10號"
812,台新國際商業銀行,"全家-台南海安三",台南市,"台南市北區海安路三段219巷5號"
812,台新國際商業銀行,"全家-台南國平",台南市,"台南市安平區國平路599之1號"
812,台新國際商業銀行,"全家-台南國宅",台南市,"台南市北區北門路二段545號2樓"
812,台新國際商業銀行,"全家-台南崇善",台南市,"台南市東區崇善路688號"
812,台新國際商業銀行,"全家-台南康裕",台南市,"台南市安平區健康三街209號"
812,台新國際商業銀行,"全家-台南康樂一",台南市,"台南市中西區康樂街135號"
812,台新國際商業銀行,"全家-台南康樂二",台南市,"台南市中西區康樂街150號"
812,台新國際商業銀行,"全家-台南康樂三",台南市,"台南市中西區府前路二段178號"
812,台新國際商業銀行,"全家-台南勝興",台南市,"台南市中西區武聖路153號"
812,台新國際商業銀行,"全家-台南富農一",台南市,"台南市東區富農街二段3號"
812,台新國際商業銀行,"全家-台南華興",台南市,"台南市南區中華南路二段110號"
812,台新國際商業銀行,"全家-台南新大林",台南市,"台南市南區大同路二段136巷2號"
812,台新國際商業銀行,"全家-台南新北門",台南市,"台南市北區北門路二段71號"
812,台新國際商業銀行,"全家-台南新本原",台南市,"台南市安南區本原街三段247號"
812,台新國際商業銀行,"全家-台南新安平",台南市,"台南市安平區安平路177號"
812,台新國際商業銀行,"全家-台南新夏",台南市,"台南市南區新興路151號"
812,台新國際商業銀行,"全家-台南新崇義",台南市,"台南市東區崇德路471-3號"
812,台新國際商業銀行,"全家-台南新康華",台南市,"台南市安平區健康三街235號"
812,台新國際商業銀行,"全家-台南新博",台南市,"台南市東區育樂街170號"
812,台新國際商業銀行,"全家-台南新義統",台南市,"台南市東區仁和路101-1號"
812,台新國際商業銀行,"全家-台南榮寶",台南市,"台南市東區長榮路一段236號"
812,台新國際商業銀行,"全家-台南德東",台南市,"台南市東區德東街83號"
812,台新國際商業銀行,"全家-台南慶平",台南市,"台南市安平區慶平路80號"
812,台新國際商業銀行,"全家-台南興德",台南市,"台南市安南區安中路四段238號"
812,台新國際商業銀行,"全家-台南臨安",台南市,"台南市北區成功路586號"
812,台新國際商業銀行,"全家-台南鴻興",台南市,"台南市東區東和路30號"
812,台新國際商業銀行,"全家-台南灣裡",台南市,"台南市南區興南街63號"
812,台新國際商業銀行,"全家-永康大武",台南市,"台南市永康區大武街8號"
812,台新國際商業銀行,"全家-永康大展",台南市,"台南市永康區大灣東路42號"
812,台新國際商業銀行,"全家-永康大華",台南市,"台南市永康區大灣路319號"
812,台新國際商業銀行,"全家-永康大橋",台南市,"台南市永康區大橋二街68號"
812,台新國際商業銀行,"全家-永康五王",台南市,"台南市永康區中山東路220號"
812,台新國際商業銀行,"全家-永康五福",台南市,"台南市永康區中華路508號"
812,台新國際商業銀行,"全家-永康文化",台南市,"台南市永康區文化路118號"
812,台新國際商業銀行,"全家-永康世界",台南市,"台南市永康區中正路242號"
812,台新國際商業銀行,"全家-永康永安",台南市,"台南市永康區永安路113-7號"
812,台新國際商業銀行,"全家-永康永明",台南市,"台南市永康區永明街262號"
812,台新國際商業銀行,"全家-永康永勝",台南市,"台南市永康區復華七街119號"
812,台新國際商業銀行,"全家-永康永華",台南市,"台南市永康區永大路二段1266號"
812,台新國際商業銀行,"全家-永康永慶",台南市,"台南市永康區復國一路344號"
812,台新國際商業銀行,"全家-永康忠孝",台南市,"台南市永康區忠孝路78號"
812,台新國際商業銀行,"全家-永康富強",台南市,"台南市永康區富強路一段91號"
812,台新國際商業銀行,"全家-永康復華",台南市,"台南市永康區復國一路477號"
812,台新國際商業銀行,"全家-永康華橋",台南市,"台南市永康區大橋三街86號"
812,台新國際商業銀行,"全家-永康華興",台南市,"台南市永康區華興街148號"
812,台新國際商業銀行,"全家-永康新大灣",台南市,"台南市永康區大灣路197號"
812,台新國際商業銀行,"全家-永康新長億",台南市,"台南市永康區中華西街159號"
812,台新國際商業銀行,"全家-永康新南台",台南市,"台南市永康區南台街36號"
812,台新國際商業銀行,"全家-永康新科",台南市,"台南市永康區中正七街27號"
812,台新國際商業銀行,"全家-永康福樂",台南市,"台南市永康區中華二路270號"
812,台新國際商業銀行,"全家-永康廣興",台南市,"台南市永康區西勢路205號"
812,台新國際商業銀行,"全家-永康龍橋",台南市,"台南市永康區自強路830號"
812,台新國際商業銀行,"全家-玉井民生",台南市,"台南市玉井區民族路89號"
812,台新國際商業銀行,"全家-白河昶興",台南市,"台南市白河區中山路13號"
812,台新國際商業銀行,"全家-安定保安",台南市,"台南市安定區安定339之3號"
812,台新國際商業銀行,"全家-安定海寮",台南市,"台南市安定區海寮10-2號"
812,台新國際商業銀行,"全家-西港新興",台南市,"台南市西港區新興街11號"
812,台新國際商業銀行,"全家-西港慶安",台南市,"台南市西港區中山路263號"
812,台新國際商業銀行,"全家-佳里中山",台南市,"台南市佳里區中山路155號"
812,台新國際商業銀行,"全家-佳里佳興",台南市,"台南市佳里區佳里興441號"
812,台新國際商業銀行,"全家-佳里新平",台南市,"台南市佳里區延平路267號"
812,台新國際商業銀行,"全家-官田新田",台南市,"台南市官田區中山路一段35號"
812,台新國際商業銀行,"全家-後壁茄苳",台南市,"台南市後壁區上茄苳146號"
812,台新國際商業銀行,"全家-麻豆黎明",台南市,"台南市麻豆區興國路46號"
812,台新國際商業銀行,"全家-善化正國",台南市,"台南市善化區中正路160號"
812,台新國際商業銀行,"全家-善化光文",台南市,"台南市善化區中山路99號"
812,台新國際商業銀行,"全家-善化和平",台南市,"台南市善化區中山路231之6號"
812,台新國際商業銀行,"全家-新化那拔",台南市,"台南市新化區那拔林23號之16"
812,台新國際商業銀行,"全家-新化新北",台南市,"台南市新化區中正路697號"
812,台新國際商業銀行,"全家-新化鑫義",台南市,"台南市新化區信義路371號"
812,台新國際商業銀行,"全家-新市光華",台南市,"台南市新市區光華街135號"
812,台新國際商業銀行,"全家-新市華興",台南市,"台南市新市區中正路252號"
812,台新國際商業銀行,"全家-新市新和",台南市,"台南市新市區民權路52號"
812,台新國際商業銀行,"全家-新市聯科",台南市,"台南市新市區南科二路18號5樓(不對外)"
812,台新國際商業銀行,"全家-新營民興",台南市,"台南市新營區民治路122號"
